ms;uA
8540.0;14190.000000000002
8550.0;14470.000000000002
8560.0;14570.000000000002
8570.0;14790.000000000002
8580.0;13250.000000000002
8590.0;14320.000000000002
8600.0;14100.000000000002
8610.0;14260.000000000002
8620.0;14460.000000000002
8630.0;14710.000000000002
8640.0;14540.000000000002
8650.0;14650.000000000002
8660.0;14330.000000000002
8670.0;14310.000000000002
8680.0;14230.000000000002
8690.0;14160.000000000002
8700.0;14370.000000000002
8710.0;14540.000000000002
8720.0;14630.000000000002
8730.0;14310.000000000002
8740.0;14220.000000000002
8750.0;14140.000000000002
8760.0;14700.000000000002
8770.0;14660.000000000002
8780.0;10800.0
8790.0;14390.000000000002
8800.0;14210.000000000002
8810.0;14330.000000000002
8820.0;14780.000000000002
8830.0;14720.000000000002
8840.0;14730.000000000002
8850.0;14760.000000000002
8860.0;14410.000000000002
8870.0;14300.000000000002
8880.0;14330.000000000002
8890.0;14460.000000000002
8900.0;14340.000000000002
8910.0;14280.000000000002
8920.0;14270.000000000002
8930.0;14520.000000000002
8940.0;14560.000000000002
8950.0;14620.000000000002
8960.0;14260.000000000002
8970.0;14280.000000000002
8980.0;14140.000000000002
8990.0;14240.000000000002
9000.0;14650.000000000002
9010.0;14480.000000000002
9020.0;14310.000000000002
9030.0;14250.000000000002
9040.0;14320.000000000002
9050.0;14520.000000000002
9060.0;14570.000000000002
9070.0;14210.000000000002
9080.0;14200.000000000002
9090.0;14010.000000000002
9100.0;14520.000000000002
9110.0;14500.000000000002
9120.0;14610.000000000002
9130.0;14210.000000000002
9140.0;14260.000000000002
9150.0;13950.000000000002
9160.0;13890.000000000002
9170.0;14060.000000000002
9180.0;14310.000000000002
9190.0;14120.000000000002
9200.0;14530.000000000002
9210.0;14110.000000000002
9220.0;14290.000000000002
9230.0;13600.000000000002
9240.0;14170.000000000002
9250.0;13350.000000000002
9260.0;14230.000000000002
9270.0;13250.000000000002
9280.0;14580.000000000002
9290.0;12710.000000000002
9300.0;14310.000000000002
9310.0;11950.000000000002
9320.0;14440.000000000002
9330.0;11770.000000000002
9340.0;14310.000000000002
9350.0;10880.0
9360.0;14190.000000000002
9370.0;10140.0
9380.0;14610.000000000002
9390.0;9967.0
9400.0;14480.000000000002
9410.0;9752.0
9420.0;14570.000000000002
9430.0;9393.0
9440.0;14150.000000000002
9450.0;9647.0
9460.0;14580.000000000002
9470.0;9851.0
9480.0;14270.000000000002
9490.0;9697.0
9500.0;14190.000000000002
9510.0;9854.0
9520.0;14550.000000000002
9530.0;9905.0
9540.0;14400.000000000002
9550.0;10050.0
9560.0;14070.000000000002
9570.0;9925.0
9580.0;14340.000000000002
9590.0;10370.0
9600.0;14520.000000000002
9610.0;10820.0
9620.0;14630.000000000002
9630.0;10760.0
9640.0;14370.000000000002
9650.0;10440.0
9660.0;14390.000000000002
9670.0;10760.0
9680.0;14350.000000000002
9690.0;10410.0
9700.0;14130.000000000002
9710.0;10400.0
9720.0;14410.000000000002
9730.0;10610.0
9740.0;14530.000000000002
9750.0;10260.0
9760.0;14180.000000000002
9770.0;10050.0
9780.0;14230.000000000002
9790.0;10260.0
9800.0;14520.000000000002
9810.0;9997.0
9820.0;14220.000000000002
9830.0;9566.0
9840.0;14650.000000000002
9850.0;6213.0
9860.0;6240.0
9870.0;8859.0
9880.0;6291.0
9890.0;9140.0
9900.0;6270.0
9910.0;8876.0
9920.0;6054.0
9930.0;9108.0
9940.0;6215.0
9950.0;9157.0
9960.0;6348.0
9970.0;8883.0
9980.0;6172.0
9990.0;8719.0
10000.0;6031.0
10010.0;14160.000000000002
10020.0;6499.0
10030.0;8962.0
10040.0;6459.0
10050.0;8826.0
10060.0;6146.0
10070.0;8998.0
10080.0;6508.0
10090.0;8748.0
10100.0;7750.0
10110.0;8787.0
10120.0;6149.0
10130.0;9021.0
10140.0;6055.0
10150.0;9062.0
10160.0;6499.0
10170.0;8844.0
10180.0;6336.0
10190.0;8942.0
10200.0;6100.0
10210.0;14450.000000000002
10220.0;9074.0
10230.0;9048.0
10240.0;6517.0
10250.0;14590.000000000002
10260.0;6454.0
10270.0;14400.000000000002
10280.0;6130.0
10290.0;9381.0
10300.0;6471.0
10310.0;9667.0
10320.0;6361.0
10330.0;9694.0
10340.0;6086.0
10350.0;10260.0
10360.0;6233.0
10370.0;10940.0
10380.0;6394.0
10390.0;11620.000000000002
10400.0;6202.0
10410.0;12370.000000000002
10420.0;6190.0
10430.0;9167.0
10440.0;6458.0
10450.0;14240.000000000002
10460.0;6178.0
10470.0;14350.000000000002
10480.0;6449.0
10490.0;14540.000000000002
10500.0;6512.0
10510.0;14270.000000000002
10520.0;6204.0
10530.0;14100.000000000002
10540.0;6128.0
10550.0;14590.000000000002
10560.0;6447.0
10570.0;14710.000000000002
10580.0;6507.0
10590.0;14340.000000000002
10600.0;6181.0
10610.0;14430.000000000002
10620.0;6441.0
10630.0;14530.000000000002
10640.0;6170.0
10650.0;14110.000000000002
10660.0;8442.0
10670.0;14320.000000000002
10680.0;6325.0
10690.0;14480.000000000002
10700.0;6415.0
10710.0;14400.000000000002
10720.0;6169.0
10730.0;14240.000000000002
10740.0;6074.0
10750.0;14660.000000000002
10760.0;6475.0
10770.0;14320.000000000002
10780.0;6206.0
10790.0;14310.000000000002
10800.0;6092.0
10810.0;14260.000000000002
10820.0;6118.0
10830.0;14430.000000000002
10840.0;6081.0
10850.0;8800.0
10860.0;6036.0
10870.0;14630.000000000002
10880.0;6514.0
10890.0;14260.000000000002
10900.0;6232.0
10910.0;14130.000000000002
10920.0;6288.0
10930.0;14630.000000000002
10940.0;6364.0
10950.0;14290.000000000002
10960.0;6098.0
10970.0;14560.000000000002
10980.0;6516.0
10990.0;14290.000000000002
11000.0;6222.0
11010.0;14120.000000000002
11020.0;6218.0
11030.0;14570.000000000002
11040.0;6401.0
11050.0;14330.000000000002
11060.0;6054.0
11070.0;14500.000000000002
11080.0;9091.0
11090.0;14500.000000000002
11100.0;6258.0
11110.0;14190.000000000002
11120.0;6098.0
11130.0;14430.000000000002
11140.0;6473.0
11150.0;14360.000000000002
11160.0;9108.0
